RowID,Structure,Nitrosoimine,Nitrosated_hetSub_amine,N_in_aromatic_ring,Acyclic,piperidine,N4_sub_piperazine,N4_unsub_piperazine,morpholine,pyrrolidine,ring_size_3,ring_size_4,ring_size_5,ring_size_6,ring_size_7,Et_Me_only,Has_Et_Me,Has_a_CH2,Heterosubstituted_a_carbon,Multiple_nitroso,Has_t_butyl,Has_i_propyl,One_C_aromatic,Both_C_aromatic,Allylic_Or_Propargylic,Benzylic,Vinyl_or_Alkynyl,Has_b_EWG_strong,Has_b_EWG_weak,Has_a_Nitrile,Carboxylic_acid,Nitrosamine,Nitrosoamide,ring_size_8_plus,Nitrosourea,Nitrosoamidine,Nitrosocarbamate,Nitrosoguanidine,Nitrosated_primary_amine,Nitramine,Nitrosohydroxylamine,Nitroso_sulphonamide,pKaH of parent amine,activated feature,deactivated feature,overall potency category,Average Mass,CAS (Unique concatenate),CAS (Count),calculate_score
Row1531,Fc1ccccc1-c3cc(CN(C)N=O)cn3S(=O)(=O)c2cnccc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.986192095,1,0,potent feature,374.3898394,,0,0
Row1532,O2c4ncccc4C(=C1CCN(CC1)N=O)c3ccccc23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.725656584,0,0,"no features from either list, medium",293.3205411,37855-92-8,1,3
Row1533,OCCN(N=O)c1nc(c(o1)-c2ccccc2)-c3ccccc3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.987716051,0,1,potency-reducing feature,309.319946,,0,4
Row1534,OS(=O)(=O)c3cc(S(N)(=O)=O)c(Oc1ccccc1)cc3N(Cc2occc2)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.71283833,1,1,"both, medium but review",453.4465446,,0,3
Row1535,S1C=C(N=C1N(CCC2=CC=CC=C2)N=O)C3=CC=CC=C3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.381699681,0,1,potency-reducing feature,309.3859231,79069-94-6,1,4
Row1536,N(C)(CCN(CC=O)C1=Nc3cscc3C(=CC#N)c2cscc12)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.074395944,1,0,potent feature,385.4635214,,0,1
Row1537,BrC2=CC(Br)=C3C(=NOC(C)C(NCCN(C)N=O)=O)C=1N=CN=CC=1C3=C2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.290514233,1,0,potent feature,512.1550535,,0,1
Row1538,FC3=CC=CC(N=C(O)NC=1C=CC(Cl)=C(C=1O)S(N2CCN(CC2)N=O)(=O)=O)=C3Cl,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.486942067,0,0,"no features from either list, medium",492.3091684,,0,3
Row1539,[H][C@]2(N(C)N=O)CC[C@@]([H])(c1ccc(Cl)c(Cl)c1)c3ccccc23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.362440361,1,1,"both, medium but review",335.2282489,79617-96-2,1,2
Row1540,Clc2ccc(C(C=O)c1ccc(OC)cc1CN(C)N=O)cc2Cl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.163608685,1,0,potent feature,367.2270587,,0,0
Row1541,Clc2ccc(C(CN(C)N=O)c1ccc(OC)cc1C=O)cc2Cl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.665974958,1,0,potent feature,367.2270587,,0,1
Row1542,Clc2ccc(C)c(Cl)c2N(N=O)c1ccccc1C(OCOCC)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.77390389,0,1,potency-reducing feature,383.2264637,,0,
Row1543,Fc2cc3c(=O)c(C(O)=O)cn(C1CC1)c3c(Cl)c2N(CCC(N)C=O)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-3.453814624,0,1,potency-reducing feature,410.7847406,105956-97-6,1,7
Row1544,Fc2cc3c(=O)c(C(O)=O)cn(C1CC1)c3c(Cl)c2N(CC(N)CC=O)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-4.376806622,0,1,potency-reducing feature,410.7847406,105956-97-6,1,7
Row1545,FC=4C=CC(NC2=NC=NC=3C=NC(NC1CCN(CC1)N=O)=NC2=3)=CC=4Cl,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.312310513,0,0,"no features from either list, medium",402.8139338,,0,3
Row1546,ClC=1C=CC2=C(CCN(CC)N=O)C=3C=CC=CC=3N=C2C=1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.073468344,1,0,potent feature,313.7820145,,0,1
Row1547,Clc3ccc(C(=C1CCN(CC1)N=O)c2ncccc2)cc3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.665124442,0,0,"no features from either list, medium",313.7820145,47128-12-1,1,3
